step,reward_mean,reward_std,cumulative_reward_mean,cumulative_reward_std,optimal_action_mean,optimal_action_std,regret_mean,regret_std
0,-0.06799520468234413,1.5840865151168968,-0.06799520468234413,1.5840865151168968,0.09,0.2861817604250837,1.5811613236938948,1.5969400115332424
1,0.13767371948776067,1.3929079243432754,0.06967851480541645,2.412465276763205,0.14,0.3469870314579498,2.9566537232176846,2.46881391223702
2,0.4166992599491216,1.4627427302576044,0.48637777475453803,3.236309096484429,0.18,0.38418745424597167,4.053120582280113,3.342453295334123
3,0.4333721505844775,1.280675161440439,0.9197499253390152,3.904292447850454,0.2,0.3999999999999994,5.132914550707186,4.001006762126958
4,0.704633626842937,1.2846054413667984,1.6243835521819532,4.60472935944367,0.2,0.3999999999999994,5.941447042875803,4.675694196005309
5,0.657821620987704,1.3590490939518527,2.2822051731696575,5.419154007338393,0.22,0.4142463035441602,6.796791540899648,5.441100186137221
6,0.6655988111525514,1.3712067342001704,2.9478039843222086,6.090552399026282,0.23,0.4208325082500158,7.644358848758644,6.086961638814949
7,0.7099811817218474,1.1321848029236832,3.657785166044056,6.713300699474822,0.26,0.43863424398922624,8.44754378604835,6.642403887776079
8,0.7163282708715782,1.329610564816436,4.374113436915632,7.345722030040803,0.26,0.43863424398922624,9.244381634188324,7.246658331083716
9,0.8597536563184488,1.2499083748489204,5.233867093234084,7.912060299632741,0.28,0.44899888641287283,9.897794096881423,7.734155376353675
10,0.6121292700276789,1.2799465915003463,5.845996363261762,8.423193880992105,0.29,0.4537620521815368,10.7988309458653,8.169777872939148
11,0.8289412715307753,1.3118008819680107,6.674937634792541,9.125064204498708,0.29,0.4537620521815368,11.48305579334607,8.718519662318927
12,0.7327499032120132,1.3530516415367237,7.407687538004549,9.737098476325034,0.3,0.4582575694955838,12.263472009145612,9.158574708640392
13,0.6842449179728739,1.3229748688817287,8.091932455977426,10.385760528918853,0.32,0.4664761515876236,13.092393210184289,9.704468985968523
14,0.9793982959345058,1.228790020376688,9.071330751911926,11.002301894171563,0.34,0.47370877129308075,13.626161033261333,10.134714447570005
15,0.8753359256857177,1.2154229210304957,9.946666677597644,11.527669981750975,0.35,0.4769696007084726,14.263991226587159,10.353744050930755
16,1.143783882706903,1.2030670420542449,11.090450560304546,12.0508551439372,0.38,0.48538644398046377,14.633373462891807,10.858885541421165
17,0.9491963180063442,1.0928490351746598,12.039646878310892,12.62348332164334,0.37,0.4828043081829327,15.197343263897016,11.354173037431137
18,1.0477786120457324,1.0520589186385751,13.087425490356623,13.08446370186665,0.38,0.48538644398046377,15.662730770862831,11.838089753815312
19,1.084273917414658,1.0757866436671673,14.171699407771282,13.407461348809449,0.37,0.4828043081829327,16.091622972459724,12.284624382785262
20,0.9700129703062517,1.3814072211848616,15.141712378077541,13.901918074290247,0.37,0.4828043081829327,16.634776121165025,12.591972126226347
21,0.8447529387715368,1.2766370001756102,15.986465316849076,14.517390011706345,0.38,0.48538644398046377,17.303189301405038,13.348594778343127
22,1.1592331941090053,1.098442499201151,17.145698510958084,15.007610054039677,0.37,0.4828043081829327,17.65712222630758,13.889304156116546
23,1.2631657963712875,1.1596149130033004,18.40886430732936,15.563788758325945,0.37,0.4828043081829327,17.907122548947843,14.380203936222534
24,0.9139244972603264,1.073242854728202,19.322788804589692,16.097003743885868,0.38,0.48538644398046377,18.506364170699072,14.887949651293262
25,0.8762928081297483,1.3220176381502224,20.199081612719432,16.770237230119342,0.38,0.48538644398046377,19.143237481580876,15.447092676177343
26,1.0361824663669994,1.4056622902754303,21.23526407908644,17.45785593680285,0.37,0.4828043081829327,19.620221134225424,15.94276781100133
27,0.8465171017965251,1.146178379013123,22.081781180882967,17.84925055889197,0.38,0.48538644398046377,20.28687015144045,16.163226672877123
28,1.1933228576554,1.2395998450849741,23.275104038538363,18.47917448814806,0.38,0.48538644398046377,20.60671341279661,16.63493641043246
29,0.9321336623577249,1.1552425000794189,24.207237700896094,18.97853653666917,0.38,0.48538644398046377,21.187745869450428,17.13769370652632
30,0.8678974093685686,1.2668716039889822,25.075135110264654,19.609639651158364,0.39,0.48774993593028826,21.833014579093398,17.74544589790637
31,1.0069992680580344,1.2166385200102319,26.082134378322692,20.201191011185884,0.38,0.48538644398046377,22.339181430046928,18.310106547548752
32,1.0049243205798337,1.115527744039694,27.087058698902524,20.661693383229345,0.38,0.48538644398046377,22.847423228478647,18.8593775616386
33,0.8337449046541764,1.2058327625598568,27.920803603556703,21.18314191731393,0.38,0.48538644398046377,23.52684444283602,19.431086379363038
34,1.0555809740694477,1.0265630277093194,28.976384577626142,21.678035355695958,0.38,0.48538644398046377,23.984429587778124,19.933331864509178
35,1.0449569891747976,1.117114757918232,30.021341566800942,22.180959053996457,0.38,0.48538644398046377,24.45263871761486,20.381186533229904
36,1.0705239522003542,0.9545928660124452,31.091865519001303,22.552364730732116,0.38,0.48538644398046377,24.895280884426064,20.846716828398275
37,1.08245993291218,1.1381508145588222,32.17432545191349,23.04722387217761,0.38,0.48538644398046377,25.325987070525425,21.1834244498563
38,1.137183390869997,1.1102641192478973,33.31150884278348,23.5269058167582,0.38,0.48538644398046377,25.701969798666987,21.592015731277286
39,1.0885814220680408,1.1549056035710015,34.40009026485153,24.19516545279241,0.38,0.48538644398046377,26.1265544956105,22.162449442198206
40,0.9486528410137105,1.2335753869269115,35.34874310586524,24.825614031228817,0.38,0.48538644398046377,26.691067773608342,22.695180279567854
41,1.1418732525307833,1.1253641322984516,36.49061635839601,25.431002290970095,0.38,0.48538644398046377,27.062360640089118,23.294357380037738
42,1.0008602893355052,1.1890901212017515,37.49147664773152,26.029348551816234,0.38,0.48538644398046377,27.574666469765155,23.725991585211645
43,1.098452341729608,1.1490071947019522,38.58992898946112,26.633874607969915,0.38,0.48538644398046377,27.9893802470471,24.28343911956753
44,0.8754859907914502,1.0352317898121004,39.465414980252575,27.01751445563791,0.38,0.48538644398046377,28.627060375267202,24.691788836160107
45,0.9762831740005734,1.1771790927292625,40.441698154253146,27.49265540696243,0.38,0.48538644398046377,29.16394332027817,25.22863120762937
46,1.1240813349352867,1.1362891746959094,41.56577948918844,28.12681290653726,0.38,0.48538644398046377,29.553028104354436,25.80066968863599
47,0.971072229717656,1.2091019475191986,42.536851718906085,28.675920709808345,0.38,0.48538644398046377,30.095121993648334,26.205142246912224
48,1.1041276678912726,1.2731718292581125,43.64097938679738,29.273915012254772,0.38,0.48538644398046377,30.504160444768594,26.83561200484159
49,1.2357398316756956,1.031782673800051,44.876719218473085,29.638282175158064,0.38,0.48538644398046377,30.781586732104465,27.368888069298528
50,1.1852401164113222,0.9613134018091285,46.06195933488438,30.148918303007395,0.38,0.48538644398046377,31.109512734704694,27.93114655768007
51,1.039446861311892,1.0531126740918533,47.1014061961963,30.641666259427854,0.38,0.48538644398046377,31.583231992404354,28.35097376641241
52,1.0978401234011321,1.0652213104097459,48.199246319597385,31.038260248721382,0.38,0.48538644398046377,31.998557988014753,28.82514437839385
53,1.0222499721096154,1.2626823776396578,49.22149629170704,31.64105376225322,0.38,0.48538644398046377,32.48947413491671,29.32593883558147
54,0.9446716830554516,1.105688523350914,50.16616797476247,32.15162849237521,0.38,0.48538644398046377,33.057968570872816,29.93771660952825
55,0.9672032715346294,1.2922650817168584,51.1333712462971,32.757146578657206,0.38,0.48538644398046377,33.60393141834973,30.490172436967896
56,0.9655795249547312,1.1716179263844164,52.098950771251864,33.45225816387487,0.38,0.48538644398046377,34.15151801240655,31.14259777805218
57,1.1155468414304388,1.1580925603056393,53.2144976126823,34.01621654875189,0.38,0.48538644398046377,34.549137289987655,31.83301035231528
58,0.8777366043700673,1.1166769918010515,54.09223421705233,34.56389685718444,0.38,0.48538644398046377,35.18456680462914,32.42266884395942
59,0.8834360649538686,1.1671430540607108,54.97567028200621,35.160535263500236,0.38,0.48538644398046377,35.814296858686824,33.02392799299349
60,1.0667029945341864,1.0907097890035398,56.0423732765404,35.83333213837668,0.38,0.48538644398046377,36.26075998316417,33.593494470034486
61,0.9024292465688047,1.1733809284655505,56.94480252310923,36.44556150063946,0.38,0.48538644398046377,36.87149685560694,34.22756973485076
62,0.9720693876220879,1.1249811481509364,57.91687191073127,36.842853012994055,0.38,0.48538644398046377,37.4125935869964,34.715587002160895
63,1.0408289494813525,1.0746053364066581,58.957700860212654,37.36532299694679,0.38,0.48538644398046377,37.88493075652659,35.13579979403197
64,1.0330478131712852,1.1352081602795427,59.99074867338395,37.99981808099234,0.38,0.48538644398046377,38.365049062366865,35.88345310266903
65,0.9040715442586253,1.1095180646153004,60.894820217642575,38.58125657239294,0.38,0.48538644398046377,38.97414363711978,36.49788955495483
66,1.0074259724557022,1.1120386632906785,61.90224619009826,38.99370891192899,0.38,0.48538644398046377,39.47988378367563,36.986589585908256
67,1.0497086167106648,1.1507987826550408,62.95195480680893,39.58742439540441,0.38,0.48538644398046377,39.943341285976516,37.59458114236841
68,1.1059022611755707,1.4058081900541128,64.0578570679845,40.34396922673023,0.38,0.48538644398046377,40.350605143812494,38.24364612310442
69,0.922827681096042,1.0725767949018863,64.98068474908055,40.88519839802879,0.38,0.48538644398046377,40.940943581728,38.78442211285602
70,0.9621439554149336,1.075695907828687,65.94282870449545,41.49018138557402,0.38,0.48538644398046377,41.49196574532461,39.45986687088733
71,1.024817171955645,1.1437042016328267,66.96764587645114,41.9585552852134,0.38,0.48538644398046377,41.98031469238052,39.823922993579494
72,1.0517138747928756,1.0992627259780665,68.01935975124398,42.483800673454205,0.38,0.48538644398046377,42.441766936599194,40.34480833751919
73,0.9378994363776703,1.0139714137041747,68.95725918762167,42.97376740471438,0.38,0.48538644398046377,43.01703361923308,40.705772538928905
74,1.0103128219155446,1.2812872682337249,69.9675720095372,43.64889159634876,0.38,0.48538644398046377,43.5198869163291,41.075206594462045
75,1.000849769367199,1.2386966802705575,70.9684217789044,44.37565116378481,0.38,0.48538644398046377,44.032203265973436,41.78668363777255
76,1.1454954341263288,1.110308669781661,72.11391721303073,44.980777110004176,0.38,0.48538644398046377,44.399873950858655,42.37587301983891
77,1.1745010690036637,1.2224944391149037,73.28841828203443,45.57778918003651,0.38,0.48538644398046377,44.73853900086655,42.937832051238516
78,1.0396123539223936,0.9745078454077605,74.32803063595678,45.86845375815538,0.38,0.48538644398046377,45.2120927659557,43.28154425803996
79,0.9932091282222011,1.106238439624227,75.32123976417897,46.27538369221545,0.38,0.48538644398046377,45.73204975674505,43.908973927467855
80,1.0231866481866012,1.1192347301969783,76.3444264123656,46.76527258000996,0.38,0.48538644398046377,46.22202922757001,44.43478466477791
81,1.075305320838187,1.237527387581133,77.41973173320375,47.54459041672811,0.38,0.48538644398046377,46.65989002574336,45.1481593809507
82,0.9170799020929961,1.3747932725096483,78.33681163529678,48.231101056151765,0.38,0.48538644398046377,47.25597624266193,45.8051526439903
83,1.0984227289711006,1.091262236822866,79.4352343642679,48.577493722045844,0.38,0.48538644398046377,47.67071963270237,46.35816737523141
84,0.9721782814853276,1.1532406922605274,80.4074126457532,49.306936326746026,0.38,0.48538644398046377,48.21170747022858,47.05909358085307
85,0.9780105821794978,1.1733730295780977,81.38542322793269,49.82578927533448,0.38,0.48538644398046377,48.74686300706065,47.412297947331446
86,1.1610446999174424,1.1675261937637218,82.54646792785016,50.42075191886836,0.38,0.48538644398046377,49.098984426154736,47.90297476659638
87,1.0158235977057017,1.239324207949829,83.56229152555584,51.03181180507793,0.38,0.48538644398046377,49.5963269474606,48.63063016146576
88,1.0780406804825278,1.2088283635758876,84.64033220603841,51.51660937609601,0.38,0.48538644398046377,50.03145238598963,49.18862561891998
89,1.1056265046718985,1.1687635098283349,85.74595871071024,52.06744143986703,0.38,0.48538644398046377,50.43899200032928,49.61795679182857
90,0.9788101391419809,1.2175759197339413,86.72476884985221,52.66545192122366,0.38,0.48538644398046377,50.97334798019885,50.13095485410868
91,0.8527904767880237,1.0408138363846438,87.57755932664027,53.23474422349567,0.38,0.48538644398046377,51.63372362242237,50.67217229844727
92,0.89480640110673,1.1527103363742301,88.47236572774702,53.83407439100945,0.38,0.48538644398046377,52.2520833403272,51.25038530057142
93,1.0198865308995504,1.1726737286688276,89.49225225864657,54.37492574367639,0.38,0.48538644398046377,52.74536292843921,51.95691146396262
94,1.128290045950308,1.1431629831130592,90.62054230459688,54.84609611616306,0.38,0.48538644398046377,53.13023900150042,52.45069005494593
95,0.9548288712904447,1.076337860736245,91.57537117588734,55.41532269194984,0.38,0.48538644398046377,53.68857624922156,52.919717662978115
96,0.888922530718656,0.9889730931322327,92.46429370660599,55.88928167854319,0.38,0.48538644398046377,54.31281983751445,53.49919804886847
97,1.1437387557876206,1.264782517971468,93.60803246239357,56.44910807490637,0.38,0.48538644398046377,54.68224720073838,53.98490998533224
98,1.0971698625131407,1.2193652370079464,94.70520232490675,57.02028767739418,0.38,0.48538644398046377,55.0982434572368,54.55199384913801
99,0.9593873990677045,1.25409401490628,95.6645897239744,57.682357805306836,0.38,0.48538644398046377,55.65202217718064,55.00417725908032
100,1.186394556925593,1.0462859401658273,96.85098428090004,58.093340628647894,0.38,0.48538644398046377,55.9787937392666,55.57039433260492
101,1.1767109310858779,1.1749720622533102,98.02769521198596,58.61064684957909,0.38,0.48538644398046377,56.31524892719225,56.073567316520815
102,1.20142739902518,1.2570281998080872,99.22912261101112,59.243218152278025,0.38,0.48538644398046377,56.62698764717866,56.68251135813338
103,1.080013424136558,1.1435061377101685,100.3091360351476,59.87932703137217,0.38,0.48538644398046377,57.06014034205364,57.249046501760056
104,1.03228940721044,1.1632107622245094,101.34142544235807,60.47104362777132,0.38,0.48538644398046377,57.54101705385473,57.827861626263385
105,1.0691708626139633,1.0886981780670473,102.41059630497206,61.031205449897215,0.38,0.48538644398046377,57.98501231025233,58.33978995632857
106,1.1698515477499414,1.1025685784985837,103.580447852722,61.593264013363346,0.38,0.48538644398046377,58.32832688151393,58.896342817193485
107,1.0868085579601536,0.9836866692614396,104.66725641068214,62.046518084369374,0.38,0.48538644398046377,58.75468444256533,59.44704363368881
108,0.9184858803461126,1.2514386502587476,105.58574229102824,62.69778763886632,0.38,0.48538644398046377,59.34936468123074,59.95348226077279
109,1.0615215011512804,1.0352287137114486,106.64726379217953,63.28200582373392,0.38,0.48538644398046377,59.801009299091035,60.54864223154916
110,0.9920042413349043,1.0983139301632932,107.63926803351447,63.82780342435516,0.38,0.48538644398046377,60.3221711767677,60.946327117038614
111,0.8760848747488977,1.2085743067146344,108.51535290826331,64.33079564383765,0.38,0.48538644398046377,60.95925242103032,61.487012969324056
112,1.0656780367201468,1.115344857538892,109.58103094498351,64.85487493018444,0.38,0.48538644398046377,61.406740503321714,61.88352139244721
113,0.890545507692613,1.2698862818384624,110.47157645267603,65.48492508094131,0.38,0.48538644398046377,62.02936111464069,62.40586788427639
114,1.1663885607003497,0.9921070870627587,111.63796501337643,66.03583503772794,0.38,0.48538644398046377,62.376138672951875,62.95161538505214
115,1.1421790167211279,1.0990580475818716,112.78014403009756,66.61472995420397,0.38,0.48538644398046377,62.7471257752423,63.49608397651527
116,1.091755566634571,1.2206054016102688,113.87189959673215,67.23543716778573,0.38,0.48538644398046377,63.168536327619314,64.06955577539988
117,0.8737721684584078,1.2342735188690537,114.74567176519055,67.88327960145435,0.38,0.48538644398046377,63.80793027817243,64.94547535714263
118,1.0939626171855679,1.2862148479529254,115.8396343823761,68.55704479345071,0.38,0.48538644398046377,64.22713377999843,65.35296329722975
119,0.9728475181634105,1.1913604597071539,116.8124819005395,69.01718271930599,0.38,0.48538644398046377,64.76745238084655,65.93634286652755
120,0.9006264281947257,1.2007588206878292,117.71310832873426,69.59547747864784,0.38,0.48538644398046377,65.37999207166335,66.63031503657076
121,1.0028014971116048,1.111166685577311,118.71590982584584,70.08870004012016,0.38,0.48538644398046377,65.89035669356332,67.19968770677598
122,1.0127212209588334,1.0396825384601223,119.72863104680465,70.62159593485713,0.38,0.48538644398046377,66.39080159161604,67.7380554072943
123,1.10586380680147,1.054112944361626,120.83449485360622,71.15980467656928,0.38,0.48538644398046377,66.7981039038261,68.20725773786454
124,1.0033226348382898,1.2241394005547965,121.83781748844447,71.79578541129848,0.38,0.48538644398046377,67.30794738799936,68.74321213523379
125,1.1367992758927323,1.3100707050494989,122.97461676433713,72.59747434950395,0.38,0.48538644398046377,67.68431423111821,69.30507569859283
126,1.0844867540493675,1.2334754769932685,124.05910351838652,73.21128934077967,0.38,0.48538644398046377,68.11299359608034,69.76105972928815
127,1.0217982562780308,1.0876731314981718,125.0809017746646,73.61569850392661,0.38,0.48538644398046377,68.60436145881393,70.34482807977177
128,0.9260762784400142,1.088579314624993,126.00697805310458,74.11488418773976,0.38,0.48538644398046377,69.19145129938542,70.78198097544195
129,0.9912890934004216,1.0981195117806781,126.99826714650503,74.55563551280355,0.38,0.48538644398046377,69.71332832499657,71.32135285356041
130,1.2063325105126574,1.144062852734443,128.20459965701767,75.26037569422776,0.38,0.48538644398046377,70.02016193349546,71.9901195008709
131,0.9388402998468061,1.2379015049041422,129.1434399568645,75.90631874241751,0.38,0.48538644398046377,70.5944877526602,72.56123521606875
132,0.9037276377962759,1.1691549599814905,130.0471675946607,76.48605371335074,0.38,0.48538644398046377,71.20392623387545,73.13758413725238
133,1.1043924014841557,1.2943302639799235,131.15155999614495,77.04237219473592,0.38,0.48538644398046377,71.61269995140286,73.75584355011411
134,1.1358530487286018,1.0579377203162532,132.2874130448735,77.65656637426432,0.38,0.48538644398046377,71.99001302168581,74.25768804619356
135,1.0907490096956052,1.0143559603933892,133.3781620545691,78.20643389954175,0.38,0.48538644398046377,72.41243013100174,74.69563762631255
136,1.0623707479958684,1.381659879246037,134.44053280256495,78.92766618647897,0.38,0.48538644398046377,72.86322550201744,75.46880414716904
137,1.0207376642608867,1.1112187194673546,135.46127046682585,79.41399411714711,0.38,0.48538644398046377,73.35565395676812,75.89392471109205
138,1.146336863658365,1.201882479745892,136.60760733048426,80.11935592356583,0.38,0.48538644398046377,73.72248321212129,76.57106447014606
139,1.0947465337073436,1.1114101152245177,137.70235386419162,80.6663459776814,0.38,0.48538644398046377,74.14090279742551,77.03199842744884
140,0.9060772753812978,1.0835177296282514,138.60843113957293,81.24749625253222,0.38,0.48538644398046377,74.74799164105575,77.66864228965923
141,1.0337924093557285,1.106752731830826,139.64222354892863,81.79180881432026,0.38,0.48538644398046377,75.22736535071162,78.19481942655595
142,0.8977372462414186,1.213659197909509,140.53996079517,82.49337834045099,0.38,0.48538644398046377,75.8427942234817,78.85023886975549
143,0.9958096666461163,1.1140236179594076,141.53577046181616,83.1659609833119,0.38,0.48538644398046377,76.36015067584715,79.34586595031465
144,1.074632404634148,1.2106900899394366,142.61040286645027,83.82612070541677,0.38,0.48538644398046377,76.79868439022455,80.07306157434407
145,1.1676670192237213,1.292301709779092,143.77806988567406,84.56365766093204,0.38,0.48538644398046377,77.14418349001237,80.58140191623316
146,1.1013415368509916,1.2996513067682498,144.87941142252504,85.10884051279992,0.38,0.48538644398046377,77.55600807217293,81.00671821955083
147,1.1392206065985007,1.117460300496632,146.01863202912352,85.67913928708835,0.38,0.48538644398046377,77.92995358458597,81.44314571357842
