step,reward_mean,reward_std,cumulative_reward_mean,cumulative_reward_std,optimal_action_mean,optimal_action_std,regret_mean,regret_std
0,-0.005033476138129583,1.5288300237058265,-0.005033476138129583,1.5288300237058265,0.11,0.31288975694324056,1.5181995951496798,1.5438626327369103
1,0.27027994971920777,1.3997432638731317,0.265246473581078,2.3813603838298207,0.12,0.32496153618543866,2.761085764442023,2.2673098552522077
2,0.4738688890961494,1.3586737353980187,0.7391153626772272,2.888442217660448,0.14,0.34698703145794974,3.800382994357423,2.8678244135188353
3,0.366313519479146,1.2919460960864122,1.1054288821563736,3.3855140256782548,0.19,0.39230090491866015,4.94723559388983,3.368891956695309
4,0.6272238415627762,1.3458574216571009,1.7326527237191491,3.979802366938528,0.16,0.3666060555964676,5.8331778713386,3.9841910254974504
5,0.3331003550066079,1.196720121087524,2.065753078725757,4.405677223505082,0.16,0.3666060555964676,7.013243635343542,4.586460560986403
6,0.6238683234518467,1.2537690240223067,2.689621402177605,4.74973593412308,0.19,0.39230090491866026,7.902541430903253,4.891267578968163
7,0.5976110831813313,1.233690864822469,3.2872324853589343,5.281045772005365,0.23,0.42083250825001584,8.818096466733468,5.459709405380726
8,0.532667879229197,1.49320181323124,3.81990036458813,5.954533138629585,0.21,0.4073082370883263,9.798594706515821,6.128976607107826
9,0.4419379025848304,1.5338780470782651,4.261838267172962,6.613373464397575,0.25,0.4330127018922193,10.86982292294254,6.755344143200829
10,0.5307314780844934,1.2310022526843605,4.792569745257455,7.132980609993341,0.29,0.4537620521815368,11.852257563869605,7.287194262597811
11,0.6154561038677354,1.287100319462065,5.408025849125193,7.550282006284275,0.24,0.42708313008125287,12.749967579013417,7.664067180789507
12,0.6169563936782112,1.433649160343882,6.024982242803403,8.200747047756511,0.25,0.4330127018922193,13.646177304346754,8.250932977661217
13,0.6764464678586891,1.3645349824974626,6.7014287106620944,8.598846412652579,0.22,0.41424630354416003,14.48289695549962,8.753307410906443
14,0.7586343226599489,1.225981983589039,7.460063033322038,9.048165558168819,0.25,0.4330127018922193,15.237428751851226,9.040521385339005
15,0.7364672726284479,1.1432119829596021,8.196530305950489,9.451672067291966,0.22,0.41424630354416003,16.01412759823432,9.292124873133387
16,0.9225584698258005,1.3104743148857247,9.119088775776286,9.976193635462435,0.25,0.4330127018922193,16.60473524742007,9.702521337272994
17,0.8538818991703289,1.2889315909500565,9.972970674946616,10.392127146588942,0.24,0.4270831300812528,17.2640194672613,9.917638490991017
18,0.7124394546107822,1.3397120268157463,10.685410129557402,10.867268326600746,0.27,0.44395945760846267,18.064746131662062,10.292088989568864
19,0.9087594785305754,1.2386177446279163,11.59416960808797,11.332499165076023,0.33,0.47021271782034957,18.66915277214304,10.576344048916326
20,0.9291473827291399,1.1725498132838612,12.523316990817113,11.680185743877695,0.28,0.44899888641287267,19.253171508425446,10.988840793860982
21,0.8507843967075156,1.5134361155969462,13.374101387524629,12.042457732704502,0.28,0.44899888641287283,19.915553230729476,11.320281004252294
22,0.6738220239149589,1.3346122034541947,14.047923411439587,12.451450712604938,0.29,0.45376205218153687,20.754897325826068,11.720908590425381
23,0.6680778835702431,1.2329025282368977,14.716001295009837,12.825226356880622,0.21,0.4073082370883263,21.599985561267378,12.049483448610314
24,0.786396385509196,1.4690596872039265,15.502397680519028,13.178905644633227,0.25,0.4330127018922193,22.32675529476973,12.491184718727311
25,0.789329722154213,1.3397398796772162,16.291727402673235,13.43925681577325,0.3,0.4582575694955838,23.05059169162707,12.583542491003378
26,0.6676280490044201,1.4237553225903619,16.959355451677666,13.749175408855162,0.27,0.4439594576084626,23.896129761634203,12.816812229081235
27,0.9926456753822864,1.331687419613465,17.952001127059948,14.287293135788527,0.35,0.4769696007084726,24.41665020526347,13.225616139985275
28,0.895005494034075,1.1873449282658943,18.84700662109402,14.540991993830538,0.34,0.4737087712930807,25.03481083024094,13.437356414618717
29,0.7342135126856105,1.5167066405316414,19.58122013377964,15.056923903529098,0.34,0.4737087712930807,25.813763436566898,13.569718261390097
30,0.8563114314237771,1.3518109213935847,20.437531565203415,15.612871600114694,0.34,0.47370877129308075,26.470618124154658,13.707146470620147
31,0.9080662389333274,1.2345531172486477,21.345597804136737,16.006562099446267,0.36,0.48000000000000004,27.07571800423287,13.987008528669627
32,1.0612272429225547,1.2718826432194599,22.406825047059286,16.566690779524738,0.35,0.4769696007084725,27.52765688032187,14.305603456786843
33,0.7783108661107749,1.2910056513720523,23.185135913170075,16.88930907055602,0.39,0.4877499359302882,28.262512133222636,14.685892222840101
34,0.943853451535174,1.3894426594344156,24.128989364705244,17.241641746996308,0.37,0.48280430818293263,28.83182480069903,14.820110447727613
35,0.7528792037771599,1.3981811624095706,24.8818685684824,17.62481917161987,0.3,0.4582575694955838,29.59211171593342,15.096120292565256
36,0.8989579226364688,1.4088219258824735,25.780826491118866,18.001650569448582,0.33,0.4702127178203495,30.206319912308487,15.188064092458465
